[DM_REFINEMENT]
eventname,dm_stored,dm_refined,dm_refined_offset,dm_error,best_snr
FRB20180917A,B: CHIME Boxcar,288.5975753527039,15.727615983205556,False
FRB20180917A,A: Optimized Asymmetric FRED,305.1989425171921,15.727615983205556,True
FRB20180917B,Native (CHIME portal),179.2416391421853,15.3246049975282,False
FRB20180917B,B: CHIME Boxcar,225.3569706341654,16.355384701858803,False
FRB20180917B,A: Optimized Asymmetric FRED,252.93801211589542,16.355384701858803,True
FRB20180918A,Native (CHIME portal),241.4052678738413,14.362171906131506,False
FRB20180918A,B: CHIME Boxcar,317.3188354539643,21.194953522485495,False
FRB20180918A,A: Optimized Asymmetric FRED,351.84645327000555,21.194953522485495,True
FRB20180919A,Native (CHIME portal),77.41576869579181,17.574640412700177,False
FRB20180919A,B: CHIME Boxcar,133.19059724833681,22.372988305163382,False
FRB20180919A,A: Optimized Asymmetric FRED,284.1435047636803,22.372988305163382,True
FRB20180919B,Native (CHIME portal),175.7643912434578,14.53664866797924,False
FRB20180919B,B: CHIME Boxcar,212.91511398553848,22.7915366176486,False
FRB20180919B,A: Optimized Asymmetric FRED,217.55215369270837,22.7915366176486,True
FRB20180920A,Native (CHIME portal),209.3557748488386,14.023153715890645,False
FRB20180920A,B: CHIME Boxcar,451.4151399006581,21.480176392024756,False
FRB20180920A,A: Optimized Asymmetric FRED,548.2438764019661,21.480176392024756,True
FRB20180920B,Native (CHIME portal),48.43188223418467,10.640762101471424,False
FRB20180920B,B: CHIME Boxcar,125.98773513085465,17.123747499275208,False
FRB20180920B,A: Optimized Asymmetric FRED,279.50896580672355,17.123747499275208,True
FRB20180921A,Native (CHIME portal),100.4983779489994,11.788111338704823,False
FRB20180921A,B: CHIME Boxcar,200.71105123846468,18.33812424870729,False
FRB20180921A,A: Optimized Asymmetric FRED,240.73180411005384,18.33812424870729,True
FRB20180922A,Native (CHIME portal),252.34687043103014,15.437758598059414,False
FRB20180922A,B: CHIME Boxcar,314.82855215541946,56.277209884446854,False
FRB20180922A,A: Optimized Asymmetric FRED,338.26815634026286,56.277209884446854,True
FRB20180923A,Native (CHIME portal),143.48003506660461,24.599902512252328,False
FRB20180923A,B: CHIME Boxcar,232.67031480868658,33.98399458605051,False
FRB20180923A,A: Optimized Asymmetric FRED,252.3659343031386,33.98399458605051,True
FRB20180923C,Native (CHIME portal),165.53307279204085,18.511440537732838,False
FRB20180923C,B: CHIME Boxcar,267.7509067141971,33.098198575937744,False
FRB20180923C,A: Optimized Asymmetric FRED,313.8990019108976,33.098198575937744,True
FRB20180923D,Native (CHIME portal),491.22515285015106,23.001825922501087,False
FRB20180923D,B: CHIME Boxcar,563.7748138904572,36.77787373234033,True
FRB20180923D,A: Optimized Asymmetric FRED,514.9834519079761,36.77787373234033,False
FRB20180924A,Native (CHIME portal),218.99411837032113,12.634748460656404,False
FRB20180924A,B: CHIME Boxcar,292.6384796500206,24.995987695831058,False
FRB20180924A,A: Optimized Asymmetric FRED,321.82165740748377,24.995987695831058,True
FRB20180925A,Native (CHIME portal),142.50491625534218,22.205363255167008,False
FRB20180925A,B: CHIME Boxcar,198.46750097791488,25.9612559017539,False
FRB20180925A,A: Optimized Asymmetric FRED,352.76228313774703,25.9612559017539,True
FRB20180925B,Native (CHIME portal),82.00186026507535,16.981523124432563,False
FRB20180925B,B: CHIME Boxcar,215.5624677936236,21.03882941032648,False
FRB20180925B,A: Optimized Asymmetric FRED,276.17417067183595,21.03882941032648,True
FRB20180928A,Native (CHIME portal),277.86605188331544,7.355039985179901,False
FRB20180928A,B: CHIME Boxcar,349.02578435807277,10.475670438230036,False
FRB20180928A,A: Optimized Asymmetric FRED,359.8342659634658,10.475670438230036,True
FRB20181012B,Native (CHIME portal),95.98187042770368,14.899603686869144,False
FRB20181012B,B: CHIME Boxcar,189.60339186292887,26.1859648237288,False
FRB20181012B,A: Optimized Asymmetric FRED,312.37552451881874,26.1859648237288,True
FRB20181013A,Native (CHIME portal),348.16572934389114,16.008293369758128,False
FRB20181013A,B: CHIME Boxcar,392.81254106760025,18.18120600092411,True
FRB20181013A,A: Optimized Asymmetric FRED,365.48839634672606,18.18120600092411,False
FRB20181013B,Native (CHIME portal),302.1008314159119,16.27586568803787,False
FRB20181013B,B: CHIME Boxcar,492.90924767407057,14.755644170093536,False
FRB20181013B,A: Optimized Asymmetric FRED,659.7111918933779,14.755644170093536,True
FRB20181013C,Native (CHIME portal),131.05820834636688,13.035066294765471,False
FRB20181013C,B: CHIME Boxcar,234.58210217041199,17.598456528139113,False
FRB20181013C,A: Optimized Asymmetric FRED,274.8146611779929,17.598456528139113,True
FRB20181013E,Native (CHIME portal),101.53095149993896,21.03128735323548,False
FRB20181013E,B: CHIME Boxcar,183.40507706371451,39.89590089808702,False
FRB20181013E,A: Optimized Asymmetric FRED,290.1530247859132,39.89590089808702,True
FRB20181014A,Native (CHIME portal),152.77004955142934,9.250070366029439,False
FRB20181014A,B: CHIME Boxcar,174.19391910396826,18.383616411084912,False
FRB20181014A,A: Optimized Asymmetric FRED,183.6299190433261,18.383616411084912,True
FRB20181014B,Native (CHIME portal),283.37294067015824,18.982258863186836,False
FRB20181014B,B: CHIME Boxcar,349.19225922226906,20.36594198731184,False
FRB20181014B,A: Optimized Asymmetric FRED,385.3513303167704,20.36594198731184,True
FRB20181014C,Native (CHIME portal),110.07915586233139,15.522027376574277,False
FRB20181014C,B: CHIME Boxcar,210.45560315665114,30.839038035178184,False
FRB20181014C,A: Optimized Asymmetric FRED,232.1932626035147,30.839038035178184,True
FRB20181014D,Native (CHIME portal),185.9859428658159,12.097586340504884,False
FRB20181014D,B: CHIME Boxcar,266.3784956234313,17.666646545666456,False
FRB20181014D,A: Optimized Asymmetric FRED,300.10481819258865,17.666646545666456,True
FRB20181015A,Native (CHIME portal),150.76164986459855,13.609827796214818,False
FRB20181015A,B: CHIME Boxcar,293.1679727196829,19.660874684751033,False
FRB20181015A,A: Optimized Asymmetric FRED,326.57269993899365,19.660874684751033,True
FRB20181017A,Native (CHIME portal),254.90464112449163,16.913724452769756,False
FRB20181017A,B: CHIME Boxcar,635.5956619721846,20.52092060533762,False
FRB20181017A,A: Optimized Asymmetric FRED,887.0146259444475,20.52092060533762,True
FRB20181017B,Native (CHIME portal),169.32884562015533,17.74008458325863,False
FRB20181017B,B: CHIME Boxcar,234.09399193164373,35.40654387322068,False
FRB20181017B,A: Optimized Asymmetric FRED,360.56827063003936,35.40654387322068,True
FRB20181018A,Native (CHIME portal),169.1036298440024,20.40072594949007,False
FRB20181018A,B: CHIME Boxcar,197.71417732965568,42.948198130273816,False
FRB20181018A,A: Optimized Asymmetric FRED,588.7135404459385,42.948198130273816,True
FRB20181018B,Native (CHIME portal),570.7528156042099,25.144313257420063,False
FRB20181018B,B: CHIME Boxcar,614.7416849136353,31.814234725892543,True
FRB20181018B,A: Optimized Asymmetric FRED,590.3225479159219,31.814234725892543,False
FRB20181018C,Native (CHIME portal),393.12427151203156,21.363531685459613,False
FRB20181018C,B: CHIME Boxcar,433.3123728632927,27.877090752482413,True
FRB20181018C,A: Optimized Asymmetric FRED,420.652967008925,27.877090752482413,False
FRB20181019A,Native (CHIME portal),240.78115014235175,19.43108577797413,False
FRB20181019A,B: CHIME Boxcar,574.3135785599321,29.555083375596997,False
FRB20181019A,A: Optimized Asymmetric FRED,578.509202032572,29.555083375596997,True
FRB20181019B,Native (CHIME portal),126.77294406586816,14.658395540177821,False
FRB20181019B,B: CHIME Boxcar,258.0421769572964,25.05309790202379,False
FRB20181019B,A: Optimized Asymmetric FRED,349.7516453715156,25.05309790202379,True
FRB20181019C,Native (CHIME portal),178.33268748565274,10.186214785605669,False
FRB20181019C,B: CHIME Boxcar,299.4509501367086,18.886302112054825,False
FRB20181019C,A: Optimized Asymmetric FRED,345.5503181298352,18.886302112054825,True
FRB20181020A,Native (CHIME portal),141.6375856152108,18.52390276275873,False
FRB20181020A,B: CHIME Boxcar,266.9049594464044,31.065781982159614,False
FRB20181020A,A: Optimized Asymmetric FRED,453.1363145014575,31.065781982159614,True
FRB20181022C,Native (CHIME portal),124.95440790057182,20.431343980371953,False
FRB20181022C,B: CHIME Boxcar,214.86158314302506,24.9281298163712,False
FRB20181022C,A: Optimized Asymmetric FRED,324.74221304338613,24.9281298163712,True
FRB20181022D,Native (CHIME portal),516.5366662522351,24.504085871511695,False
FRB20181022D,B: CHIME Boxcar,581.7205602270833,27.31364885394573,False
FRB20181022D,A: Optimized Asymmetric FRED,584.4882689350973,27.31364885394573,True
FRB20181022E,Native (CHIME portal),165.02056736769887,18.181854061192272,False
FRB20181022E,B: CHIME Boxcar,299.45566924251494,38.114087181919814,False
FRB20181022E,A: Optimized Asymmetric FRED,389.4294163518982,38.114087181919814,True
FRB20181025A,Native (CHIME portal),232.2525615670997,20.002851585817336,False
FRB20181025A,B: CHIME Boxcar,335.14704109243456,26.00609710358977,False
FRB20181025A,A: Optimized Asymmetric FRED,405.6114015200554,26.00609710358977,True
FRB20181027A,Native (CHIME portal),184.55166628474768,14.28646134957075,False
FRB20181027A,B: CHIME Boxcar,295.05398116509116,23.795154111385344,False
FRB20181027A,A: Optimized Asymmetric FRED,347.9318197189871,23.795154111385344,True
FRB20181028A,Native (CHIME portal),315.06605646295895,25.874252429974078,False
FRB20181028A,B: CHIME Boxcar,606.4948239485592,43.656612484949825,False
FRB20181028A,A: Optimized Asymmetric FRED,699.4938703082302,43.656612484949825,True
FRB20181030A,Native (CHIME portal),121.27602155985404,13.35127154406309,False
FRB20181030A,B: CHIME Boxcar,289.89369972397407,22.390854257923362,True
FRB20181030A,A: Optimized Asymmetric FRED,276.27434074414987,22.390854257923362,False
FRB20181030B,Native (CHIME portal),209.35835855986673,23.502379419887063,False
FRB20181030B,B: CHIME Boxcar,311.81920876765497,25.140813281285762,False
FRB20181030B,A: Optimized Asymmetric FRED,371.1460981964328,25.140813281285762,True
FRB20181030C,Native (CHIME portal),167.035870552063,13.050895808601378,False
FRB20181030C,B: CHIME Boxcar,288.9397515257352,16.24613502296805,False
FRB20181030C,A: Optimized Asymmetric FRED,343.4341682028895,16.24613502296805,True
FRB20181030D,Native (CHIME portal),354.84232875710154,15.769582024705409,False
FRB20181030D,B: CHIME Boxcar,427.2157050944458,24.05850796249509,False
FRB20181030D,A: Optimized Asymmetric FRED,451.81156022577824,24.05850796249509,True
FRB20181030E,Native (CHIME portal),215.76863849945815,15.877084738111495,False
FRB20181030E,B: CHIME Boxcar,345.3171695674249,31.303505440700054,False
FRB20181030E,A: Optimized Asymmetric FRED,390.364312830857,31.303505440700054,True
FRB20181101A,Native (CHIME portal),271.69839472566724,18.66772870851159,False
FRB20181101A,B: CHIME Boxcar,587.7540444171782,21.708632283854485,False
FRB20181101A,A: Optimized Asymmetric FRED,669.4024432274778,21.708632283854485,True
FRB20181102A,Native (CHIME portal),167.35463351011276,15.036664037185906,False
FRB20181102A,B: CHIME Boxcar,290.70583652863354,22.596731167978046,False
FRB20181102A,A: Optimized Asymmetric FRED,390.9686460653289,22.596731167978046,True
FRB20181104B,Native (CHIME portal),121.11849895493775,19.39019590126276,False
FRB20181104B,B: CHIME Boxcar,168.13440664346012,29.825109989619254,False
FRB20181104B,A: Optimized Asymmetric FRED,512.3816032850392,29.825109989619254,True
FRB20181104C,Native (CHIME portal),1140.9788591265678,23.18340832695365,False
FRB20181104C,B: CHIME Boxcar,1153.6789547801018,25.637650959187745,True
FRB20181104C,A: Optimized Asymmetric FRED,888.5298025149907,25.637650959187745,False
FRB20181115A,Native (CHIME portal),166.2400800619975,17.18461417508125,False
FRB20181115A,B: CHIME Boxcar,281.6199460526528,35.35086874914765,False
FRB20181115A,A: Optimized Asymmetric FRED,348.76801046453977,35.35086874914765,True
FRB20181116A,Native (CHIME portal),261.6634778380394,18.694944544494152,False
FRB20181116A,B: CHIME Boxcar,309.90755359026855,16.518118543052672,True
FRB20181116A,A: Optimized Asymmetric FRED,300.32538099507116,16.518118543052672,False
FRB20181116B,Native (CHIME portal),124.00433319687338,11.192128613984584,False
FRB20181116B,B: CHIME Boxcar,291.1810379821625,23.046795128059387,False
FRB20181116B,A: Optimized Asymmetric FRED,319.4784976930179,23.046795128059387,True
FRB20181117A,Native (CHIME portal),177.44422341766452,17.601627238225937,False
FRB20181117A,B: CHIME Boxcar,293.57950076384157,21.796113703948258,False
FRB20181117A,A: Optimized Asymmetric FRED,336.6319667288613,21.796113703948258,True
FRB20181117B,Native (CHIME portal),168.88025333813565,21.70737385305762,False
FRB20181117B,B: CHIME Boxcar,293.52740065256756,28.151364244580268,False
FRB20181117B,A: Optimized Asymmetric FRED,329.31032550332793,28.151364244580268,True
FRB20181117C,Native (CHIME portal),214.0149594600235,12.972436999355565,False
FRB20181117C,B: CHIME Boxcar,228.69459417444045,15.41930448707565,True
FRB20181117C,A: Optimized Asymmetric FRED,224.15841368942387,15.41930448707565,False
FRB20181118A,Native (CHIME portal),171.56060507893562,11.941805987048149,False
FRB20181118A,B: CHIME Boxcar,290.69053357936525,18.620126567566395,False
FRB20181118A,A: Optimized Asymmetric FRED,327.2909652785919,18.620126567566395,True
FRB20181118B,Native (CHIME portal),249.01636227965355,20.17714851502776,False
FRB20181118B,B: CHIME Boxcar,360.64786646238383,22.829109929841756,False
FRB20181118B,A: Optimized Asymmetric FRED,415.7274031913419,22.829109929841756,True
FRB20181118C,Native (CHIME portal),96.6310175168935,15.909267092013359,False
FRB20181118C,B: CHIME Boxcar,277.7340617357988,24.54015124064684,False
FRB20181118C,A: Optimized Asymmetric FRED,443.116214192729,24.54015124064684,True
FRB20181119A,Native (CHIME portal),148.6080289719533,18.317955907970667,False
FRB20181119A,B: CHIME Boxcar,184.31226989893855,36.13789599124789,False
FRB20181119A,A: Optimized Asymmetric FRED,474.5677748342666,36.13789599124789,True
FRB20181119B,Native (CHIME portal),1852.2995648228166,38.081396480476855,True
FRB20181119B,B: CHIME Boxcar,1630.5949316411068,48.18833047935962,False
FRB20181119B,A: Optimized Asymmetric FRED,1736.9976612995513,48.18833047935962,False
FRB20181119C,Native (CHIME portal),375.8847099542618,20.04185185010433,False
FRB20181119C,B: CHIME Boxcar,408.69417893886566,25.63860884413719,True
FRB20181119C,A: Optimized Asymmetric FRED,385.49764727089445,25.63860884413719,False
FRB20181119D,Native (CHIME portal),329.9135054537154,25.806358583986757,False
FRB20181119D,B: CHIME Boxcar,659.3321840727872,27.71201446559429,False
FRB20181119D,A: Optimized Asymmetric FRED,797.5063844698948,27.71201446559429,True
FRB20181119E,Native (CHIME portal),128.9952993452813,16.361500443452595,False
FRB20181119E,B: CHIME Boxcar,237.70994388300943,24.734645584273338,False
FRB20181119E,A: Optimized Asymmetric FRED,321.27315076178473,24.734645584273338,True
FRB20181120B,Native (CHIME portal),224.92194685339928,22.636531311929225,False
FRB20181120B,B: CHIME Boxcar,307.9749418774691,30.326064155888556,False
FRB20181120B,A: Optimized Asymmetric FRED,345.8436445048221,30.326064155888556,True
FRB20181120C,Native (CHIME portal),126.6504136153528,14.77845923191309,False
FRB20181120C,B: CHIME Boxcar,218.22798739471025,25.713748664045333,False
FRB20181120C,A: Optimized Asymmetric FRED,432.8195140063736,25.713748664045333,True
FRB20181122A,Native (CHIME portal),155.48220815338354,15.006527047562598,False
FRB20181122A,B: CHIME Boxcar,337.40619266333385,14.508811680346726,False
FRB20181122A,A: Optimized Asymmetric FRED,363.1166896330171,14.508811680346726,True
FRB20181122B,Native (CHIME portal),1230.205745279789,30.93726597973108,False
FRB20181122B,B: CHIME Boxcar,1284.29369276762,39.19430909321308,True
FRB20181122B,A: Optimized Asymmetric FRED,1090.312610748842,39.19430909321308,False
FRB20181123A,Native (CHIME portal),219.73861909777847,20.688853403323886,False
FRB20181123A,B: CHIME Boxcar,328.8369040649804,25.3817998847723,False
FRB20181123A,A: Optimized Asymmetric FRED,408.59121221828207,25.3817998847723,True
FRB20181124A,Native (CHIME portal),131.53015246082362,16.481563030564786,False
FRB20181124A,B: CHIME Boxcar,368.54663412674535,22.452998805892467,False
FRB20181124A,A: Optimized Asymmetric FRED,387.8811322993675,22.452998805892467,True
FRB20181124B,Native (CHIME portal),316.09403006639286,17.50317095164711,False
FRB20181124B,B: CHIME Boxcar,330.60646487370394,21.104024685409264,False
FRB20181124B,A: Optimized Asymmetric FRED,341.1148328475887,21.104024685409264,True
FRB20181125A,Native (CHIME portal),267.93732671324483,17.82321904642582,False
FRB20181125A,B: CHIME Boxcar,457.084737188005,30.48417663377523,False
FRB20181125A,A: Optimized Asymmetric FRED,538.1782516095249,30.48417663377523,True
FRB20181126A,Native (CHIME portal),753.7778621617128,21.60301083192229,False
FRB20181126A,B: CHIME Boxcar,847.17059493546,22.6466843445003,False
FRB20181126A,A: Optimized Asymmetric FRED,888.0771424600943,22.6466843445003,True
FRB20181127A,Native (CHIME portal),218.60196170210838,23.7885558442533,False
FRB20181127A,B: CHIME Boxcar,392.4273636630386,36.58775237056017,False
FRB20181127A,A: Optimized Asymmetric FRED,454.2860819161806,36.58775237056017,True
FRB20181128A,Native (CHIME portal),314.3663681096578,26.955907965284585,False
FRB20181128A,B: CHIME Boxcar,608.0293557355895,38.29341893894076,False
FRB20181128A,A: Optimized Asymmetric FRED,675.5541389778826,38.29341893894076,True
FRB20181128B,Native (CHIME portal),183.19184750032082,24.976582870566844,False
FRB20181128B,B: CHIME Boxcar,338.61640566361285,24.165365089988708,False
FRB20181128B,A: Optimized Asymmetric FRED,443.00132259472485,24.165365089988708,True
FRB20181128C,Native (CHIME portal),172.2366566172047,19.562862362623214,False
FRB20181128C,B: CHIME Boxcar,230.046642124088,37.15746030979156,False
FRB20181128C,A: Optimized Asymmetric FRED,519.4325435529178,37.15746030979156,True
FRB20181128D,Native (CHIME portal),640.1161381749298,26.718436758470535,False
FRB20181128D,B: CHIME Boxcar,688.6394783117398,36.46269648946524,False
FRB20181128D,A: Optimized Asymmetric FRED,748.9863428277781,36.46269648946524,True
FRB20181129A,Native (CHIME portal),436.01495594282994,18.13076802742481,False
FRB20181129A,B: CHIME Boxcar,497.50233165447025,27.718909257745743,False
FRB20181129A,A: Optimized Asymmetric FRED,525.9340037695144,27.718909257745743,True
FRB20181129B,Native (CHIME portal),221.0096240330857,21.663710311979056,False
FRB20181129B,B: CHIME Boxcar,309.9546443747988,32.667720157456394,False
FRB20181129B,A: Optimized Asymmetric FRED,388.3952556472965,32.667720157456394,True
FRB20181129C,Native (CHIME portal),306.8709482476129,26.19170011512637,False
FRB20181129C,B: CHIME Boxcar,439.2740977009137,36.136708256328106,False
FRB20181129C,A: Optimized Asymmetric FRED,495.74336446492975,36.136708256328106,True
FRB20181130A,Native (CHIME portal),250.4481521844864,23.4952094440341,False
FRB20181130A,B: CHIME Boxcar,306.4223073720932,32.09910296723842,False
FRB20181130A,A: Optimized Asymmetric FRED,326.82804966124644,32.09910296723842,True
FRB20181201A,Native (CHIME portal),518.5285048232355,22.43975547979474,False
FRB20181201A,B: CHIME Boxcar,763.1086393805089,19.208349668633936,False
FRB20181201A,A: Optimized Asymmetric FRED,918.6009269753268,19.208349668633936,True
FRB20181201B,Native (CHIME portal),225.34393069148064,21.945541591000556,False
FRB20181201B,B: CHIME Boxcar,377.8245546619097,35.787483967423434,False
FRB20181201B,A: Optimized Asymmetric FRED,469.4490476962494,35.787483967423434,True
FRB20181202A,Native (CHIME portal),465.93312977749724,24.238009610545635,False
FRB20181202A,B: CHIME Boxcar,570.1756052828968,34.76430041763782,False
FRB20181202A,A: Optimized Asymmetric FRED,662.5146491907836,34.76430041763782,True
FRB20181202B,Native (CHIME portal),226.19186878194347,14.92479797424674,False
FRB20181202B,B: CHIME Boxcar,338.8307170140183,27.394614235049485,False
FRB20181202B,A: Optimized Asymmetric FRED,382.8418913584068,27.394614235049485,True
FRB20181202C,Native (CHIME portal),227.04402905611562,19.181179917526244,False
FRB20181202C,B: CHIME Boxcar,557.1508488289223,40.23660138509273,False
FRB20181202C,A: Optimized Asymmetric FRED,602.1822327002432,40.23660138509273,True
FRB20181203A,Native (CHIME portal),266.0656618813109,10.549385471105575,False
FRB20181203A,B: CHIME Boxcar,347.78748778255994,21.725415043222903,False
FRB20181203A,A: Optimized Asymmetric FRED,373.7232449104431,21.725415043222903,True
FRB20181203B,Native (CHIME portal),360.8912354707718,18.33568360610604,False
FRB20181203B,B: CHIME Boxcar,447.8138987123966,23.16397226294875,False
FRB20181203B,A: Optimized Asymmetric FRED,482.6996853050239,23.16397226294875,True
FRB20181203C,Native (CHIME portal),214.98099469196796,14.39366760609982,False
FRB20181203C,B: CHIME Boxcar,262.63594673363673,24.24252345806435,False
FRB20181203C,A: Optimized Asymmetric FRED,289.3835414371996,24.24252345806435,True
FRB20181208A,Native (CHIME portal),377.3638680610043,15.458522109711168,False
FRB20181208A,B: CHIME Boxcar,477.5009045185258,26.513704503035544,False
FRB20181208A,A: Optimized Asymmetric FRED,519.7893389840625,26.513704503035544,True
FRB20181209A,Native (CHIME portal),311.75283110141754,13.968129038071632,False
FRB20181209A,B: CHIME Boxcar,391.10947096958563,21.80304640676379,False
FRB20181209A,A: Optimized Asymmetric FRED,436.46998393307314,21.80304640676379,True
FRB20181213A,Native (CHIME portal),295.41746739727733,28.8831618350029,False
FRB20181213A,B: CHIME Boxcar,455.21426323694675,39.61557314363122,False
FRB20181213A,A: Optimized Asymmetric FRED,518.1965107287442,39.61557314363122,True
FRB20181213B,Native (CHIME portal),288.5630757252026,15.871286394828557,False
FRB20181213B,B: CHIME Boxcar,347.0801683991319,32.44960990027785,False
FRB20181213B,A: Optimized Asymmetric FRED,452.58646186184933,32.44960990027785,True
FRB20181213C,Native (CHIME portal),217.30219294147577,23.037875340878962,False
FRB20181213C,B: CHIME Boxcar,407.2335511837713,24.956035865038633,False
FRB20181213C,A: Optimized Asymmetric FRED,475.1933598825074,24.956035865038633,True
FRB20181214A,Native (CHIME portal),339.7234888542614,19.790487887191773,False
FRB20181214A,B: CHIME Boxcar,444.47411643004585,35.00949148167371,False
FRB20181214A,A: Optimized Asymmetric FRED,511.67305741045374,35.00949148167371,True
FRB20181214B,Native (CHIME portal),181.87388419701836,17.660946204543112,False
FRB20181214B,B: CHIME Boxcar,365.259771779725,30.83197021486759,False
FRB20181214B,A: Optimized Asymmetric FRED,410.7804068846547,30.83197021486759,True
FRB20181214C,Native (CHIME portal),534.562635332346,14.703861561012268,False
FRB20181214C,B: CHIME Boxcar,623.9988865932075,39.02935917520523,False
FRB20181214C,A: Optimized Asymmetric FRED,687.6581818015134,39.02935917520523,True
FRB20181214D,Native (CHIME portal),327.8710840075658,17.348010551190374,False
FRB20181214D,B: CHIME Boxcar,757.5208868400865,24.46755249567032,False
FRB20181214D,A: Optimized Asymmetric FRED,843.588957638089,24.46755249567032,True
FRB20181214F,Native (CHIME portal),154.040906690753,20.444045820236205,False
FRB20181214F,B: CHIME Boxcar,219.5646663729333,38.648553270614144,False
FRB20181214F,A: Optimized Asymmetric FRED,543.0127506269728,38.648553270614144,True
FRB20181215A,Native (CHIME portal),136.87661598056314,12.909372825229168,False
FRB20181215A,B: CHIME Boxcar,281.7338854759356,32.062238911432026,False
FRB20181215A,A: Optimized Asymmetric FRED,387.9977784370199,32.062238911432026,True
FRB20181215B,Native (CHIME portal),443.1615828455127,15.401353049200772,False
FRB20181215B,B: CHIME Boxcar,533.6172643912242,16.673478123486042,True
FRB20181215B,A: Optimized Asymmetric FRED,531.4751810409645,16.673478123486042,False
FRB20181216A,Native (CHIME portal),161.36049028239034,24.350902398544548,False
FRB20181216A,B: CHIME Boxcar,332.62314705920915,27.535761204725503,False
FRB20181216A,A: Optimized Asymmetric FRED,433.9067064101408,27.535761204725503,True
FRB20181217A,Native (CHIME portal),218.71991214852935,17.257755113250017,False
FRB20181217A,B: CHIME Boxcar,411.3991189698954,33.1654975603044,False
FRB20181217A,A: Optimized Asymmetric FRED,450.3884868643268,33.1654975603044,True
FRB20181218A,Native (CHIME portal),155.71255700172836,18.557230709896057,False
FRB20181218A,B: CHIME Boxcar,226.90338796211796,24.410076985381416,False
FRB20181218A,A: Optimized Asymmetric FRED,241.65278001973948,24.410076985381416,True
FRB20181218B,Native (CHIME portal),175.12943497300148,20.516313310843707,False
FRB20181218B,B: CHIME Boxcar,377.22658725508654,28.038610373979804,False
FRB20181218B,A: Optimized Asymmetric FRED,427.9477558473456,28.038610373979804,True
FRB20181218C,Native (CHIME portal),146.00979316648022,23.46928226133585,False
FRB20181218C,B: CHIME Boxcar,236.8708217821146,36.53272093244791,False
FRB20181218C,A: Optimized Asymmetric FRED,523.8492833122519,36.53272093244791,True
FRB20181219A,Native (CHIME portal),205.9165549024216,25.12862089358568,False
FRB20181219A,B: CHIME Boxcar,253.40766054956958,36.32339132412672,False
FRB20181219A,A: Optimized Asymmetric FRED,568.9727315401024,36.32339132412672,True
FRB20181219B,Native (CHIME portal),325.95389032889136,20.201662442958355,False
FRB20181219B,B: CHIME Boxcar,505.24950966663073,36.82613891224265,False
FRB20181219B,A: Optimized Asymmetric FRED,592.281174491003,36.82613891224265,True
FRB20181219C,Native (CHIME portal),290.57597509231823,23.607020761853455,False
FRB20181219C,B: CHIME Boxcar,454.24895468440593,36.602997582972044,False
FRB20181219C,A: Optimized Asymmetric FRED,526.2801022642883,36.602997582972044,True
FRB20181220A,Native (CHIME portal),367.37298011368847,24.862295385468006,False
FRB20181220A,B: CHIME Boxcar,462.0198789782465,26.869177291220424,False
FRB20181220A,A: Optimized Asymmetric FRED,523.2040205269026,26.869177291220424,True
FRB20181220B,Native (CHIME portal),287.5188335776329,18.221371465820074,False
FRB20181220B,B: CHIME Boxcar,380.5030350300676,33.4446060759902,False
FRB20181220B,A: Optimized Asymmetric FRED,405.9389936120292,33.4446060759902,True
FRB20181221A,Native (CHIME portal),584.4367050688056,36.506115643733736,False
FRB20181221A,B: CHIME Boxcar,671.9313399162713,46.43018852648735,False
FRB20181221A,A: Optimized Asymmetric FRED,744.6733117650795,46.43018852648735,True
FRB20181221B,Native (CHIME portal),445.7633818831547,20.97900726610422,False
FRB20181221B,B: CHIME Boxcar,542.7701790707162,33.439089190667865,False
FRB20181221B,A: Optimized Asymmetric FRED,594.955238607581,33.439089190667865,True
FRB20181222B,Native (CHIME portal),150.9349467053479,19.546693641132116,False
FRB20181222B,B: CHIME Boxcar,379.49047504663474,19.505612355333565,True
FRB20181222B,A: Optimized Asymmetric FRED,326.83701624877693,19.505612355333565,False
FRB20181222C,Native (CHIME portal),206.39716970039257,16.355671700942516,False
FRB20181222C,B: CHIME Boxcar,412.8388986696074,29.256474595212936,False
FRB20181222C,A: Optimized Asymmetric FRED,475.16174548099013,29.256474595212936,True
FRB20181222D,Native (CHIME portal),192.02954799232353,24.03420333854556,False
FRB20181222D,B: CHIME Boxcar,222.1683528961754,39.950051156276466,False
FRB20181222D,A: Optimized Asymmetric FRED,596.6930524888818,39.950051156276466,True
FRB20181222E,Native (CHIME portal),330.64647537469864,18.76594945092201,False
FRB20181222E,B: CHIME Boxcar,701.406725846231,27.40979542350769,True
FRB20181222E,A: Optimized Asymmetric FRED,569.7548303284118,27.40979542350769,False
FRB20181223A,Native (CHIME portal),578.4927953431626,28.431092763108012,False
FRB20181223A,B: CHIME Boxcar,705.0520593462045,39.56801836892366,False
FRB20181223A,A: Optimized Asymmetric FRED,816.1425339144243,39.56801836892366,True
FRB20181223B,Native (CHIME portal),200.54098939774047,24.058119002616404,False
FRB20181223B,B: CHIME Boxcar,421.619560815179,27.296947041356564,False
FRB20181223B,A: Optimized Asymmetric FRED,532.4116028307545,27.296947041356564,True
FRB20181223C,Native (CHIME portal),398.8178009432503,18.892293101602792,False
FRB20181223C,B: CHIME Boxcar,474.18843832898835,38.41715567915439,False
